targetId,strataId,cohortId,cohortType,name
106,889,106008891,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL with Kidney failure
107,889,107008891,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL with Kidney failure
108,889,108008891,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL with Kidney failure
109,889,109008891,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL with Kidney failure
110,889,110008891,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL with Kidney failure
111,889,111008891,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL with Kidney failure
112,889,112008891,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL with Kidney failure
113,889,113008891,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL with Kidney failure
114,889,114008891,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL with Kidney failure
115,889,115008891,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL with Kidney failure
116,889,116008891,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL with Kidney failure
117,889,117008891,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL with Kidney failure
118,889,118008891,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL with Kidney failure
101,984,101009841,TwS,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL with BMI above 30
102,984,102009841,TwS,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL with BMI above 30
103,984,103009841,TwS,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL with BMI above 30
104,984,104009841,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL with BMI above 30
105,984,105009841,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL with BMI above 30
106,984,106009841,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL with BMI above 30
107,984,107009841,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL with BMI above 30
108,984,108009841,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL with BMI above 30
109,984,109009841,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL with BMI above 30
110,984,110009841,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL with BMI above 30
111,984,111009841,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL with BMI above 30
112,984,112009841,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL with BMI above 30
113,984,113009841,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL with BMI above 30
114,984,114009841,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL with BMI above 30
115,984,115009841,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL with BMI above 30
116,984,116009841,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL with BMI above 30
117,984,117009841,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL with BMI above 30
118,984,118009841,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL with BMI above 30
101,985,101009851,TwS,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL with Charlson Comorbidity Index (cut off 0)
102,985,102009851,TwS,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL with Charlson Comorbidity Index (cut off 0)
103,985,103009851,TwS,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL with Charlson Comorbidity Index (cut off 0)
104,985,104009851,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL with Charlson Comorbidity Index (cut off 0)
105,985,105009851,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL with Charlson Comorbidity Index (cut off 0)
106,985,106009851,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL with Charlson Comorbidity Index (cut off 0)
107,985,107009851,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL with Charlson Comorbidity Index (cut off 0)
108,985,108009851,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL with Charlson Comorbidity Index (cut off 0)
109,985,109009851,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL with Charlson Comorbidity Index (cut off 0)
110,985,110009851,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL with Charlson Comorbidity Index (cut off 0)
111,985,111009851,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL with Charlson Comorbidity Index (cut off 0)
112,985,112009851,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL with Charlson Comorbidity Index (cut off 0)
113,985,113009851,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL with Charlson Comorbidity Index (cut off 0)
114,985,114009851,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL with Charlson Comorbidity Index (cut off 0)
115,985,115009851,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL with Charlson Comorbidity Index (cut off 0)
116,985,116009851,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL with Charlson Comorbidity Index (cut off 0)
117,985,117009851,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL with Charlson Comorbidity Index (cut off 0)
118,985,118009851,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL with Charlson Comorbidity Index (cut off 0)
101,986,101009861,TwS,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL with Charlson Comorbidity Index (cut off 1)
102,986,102009861,TwS,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL with Charlson Comorbidity Index (cut off 1)
103,986,103009861,TwS,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL with Charlson Comorbidity Index (cut off 1)
104,986,104009861,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL with Charlson Comorbidity Index (cut off 1)
105,986,105009861,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL with Charlson Comorbidity Index (cut off 1)
106,986,106009861,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL with Charlson Comorbidity Index (cut off 1)
107,986,107009861,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL with Charlson Comorbidity Index (cut off 1)
108,986,108009861,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL with Charlson Comorbidity Index (cut off 1)
109,986,109009861,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL with Charlson Comorbidity Index (cut off 1)
110,986,110009861,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL with Charlson Comorbidity Index (cut off 1)
111,986,111009861,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL with Charlson Comorbidity Index (cut off 1)
112,986,112009861,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL with Charlson Comorbidity Index (cut off 1)
113,986,113009861,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL with Charlson Comorbidity Index (cut off 1)
114,986,114009861,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL with Charlson Comorbidity Index (cut off 1)
115,986,115009861,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL with Charlson Comorbidity Index (cut off 1)
116,986,116009861,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL with Charlson Comorbidity Index (cut off 1)
117,986,117009861,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL with Charlson Comorbidity Index (cut off 1)
118,986,118009861,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL with Charlson Comorbidity Index (cut off 1)
101,987,101009871,TwS,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL with Charlson Comorbidity Index (cut off >=2)
102,987,102009871,TwS,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL with Charlson Comorbidity Index (cut off >=2)
103,987,103009871,TwS,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL with Charlson Comorbidity Index (cut off >=2)
104,987,104009871,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL with Charlson Comorbidity Index (cut off >=2)
105,987,105009871,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL with Charlson Comorbidity Index (cut off >=2)
106,987,106009871,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL with Charlson Comorbidity Index (cut off >=2)
107,987,107009871,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL with Charlson Comorbidity Index (cut off >=2)
108,987,108009871,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL with Charlson Comorbidity Index (cut off >=2)
109,987,109009871,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL with Charlson Comorbidity Index (cut off >=2)
110,987,110009871,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL with Charlson Comorbidity Index (cut off >=2)
111,987,111009871,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL with Charlson Comorbidity Index (cut off >=2)
112,987,112009871,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL with Charlson Comorbidity Index (cut off >=2)
113,987,113009871,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL with Charlson Comorbidity Index (cut off >=2)
114,987,114009871,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL with Charlson Comorbidity Index (cut off >=2)
115,987,115009871,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL with Charlson Comorbidity Index (cut off >=2)
116,987,116009871,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL with Charlson Comorbidity Index (cut off >=2)
117,987,117009871,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL with Charlson Comorbidity Index (cut off >=2)
118,987,118009871,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL with Charlson Comorbidity Index (cut off >=2)
101,999,101009991,TwS,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL with Psychological distress
102,999,102009991,TwS,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL with Psychological distress
103,999,103009991,TwS,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL with Psychological distress
104,999,104009991,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL with Psychological distress
105,999,105009991,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL with Psychological distress
106,999,106009991,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL with Psychological distress
107,999,107009991,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL with Psychological distress
108,999,108009991,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL with Psychological distress
109,999,109009991,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL with Psychological distress
110,999,110009991,TwS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL with Psychological distress
111,999,111009991,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL with Psychological distress
112,999,112009991,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL with Psychological distress
113,999,113009991,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL with Psychological distress
114,999,114009991,TwS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL with Psychological distress
115,999,115009991,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL with Psychological distress
116,999,116009991,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL with Psychological distress
117,999,117009991,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL with Psychological distress
118,999,118009991,TwS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL with Psychological distress
101,283,101002832,TwoS,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL without Performance Status ECOG=0
102,283,102002832,TwoS,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL without Performance Status ECOG=0
103,283,103002832,TwoS,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL without Performance Status ECOG=0
104,283,104002832,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL without Performance Status ECOG=0
105,283,105002832,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL without Performance Status ECOG=0
106,283,106002832,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL without Performance Status ECOG=0
107,283,107002832,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL without Performance Status ECOG=0
108,283,108002832,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL without Performance Status ECOG=0
109,283,109002832,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL without Performance Status ECOG=0
110,283,110002832,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL without Performance Status ECOG=0
111,283,111002832,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL without Performance Status ECOG=0
112,283,112002832,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL without Performance Status ECOG=0
113,283,113002832,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL without Performance Status ECOG=0
114,283,114002832,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL without Performance Status ECOG=0
115,283,115002832,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL without Performance Status ECOG=0
116,283,116002832,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL without Performance Status ECOG=0
117,283,117002832,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL without Performance Status ECOG=0
118,283,118002832,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL without Performance Status ECOG=0
101,284,101002842,TwoS,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL without Hypertension
102,284,102002842,TwoS,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL without Hypertension
103,284,103002842,TwoS,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL without Hypertension
104,284,104002842,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL without Hypertension
105,284,105002842,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL without Hypertension
106,284,106002842,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL without Hypertension
107,284,107002842,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL without Hypertension
108,284,108002842,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL without Hypertension
109,284,109002842,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL without Hypertension
110,284,110002842,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL without Hypertension
111,284,111002842,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL without Hypertension
112,284,112002842,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL without Hypertension
113,284,113002842,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL without Hypertension
114,284,114002842,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL without Hypertension
115,284,115002842,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL without Hypertension
116,284,116002842,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL without Hypertension
117,284,117002842,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL without Hypertension
118,284,118002842,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL without Hypertension
101,286,101002862,TwoS,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL without Cardiovascular Disease Event
102,286,102002862,TwoS,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL without Cardiovascular Disease Event
103,286,103002862,TwoS,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL without Cardiovascular Disease Event
104,286,104002862,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL without Cardiovascular Disease Event
105,286,105002862,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL without Cardiovascular Disease Event
106,286,106002862,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL without Cardiovascular Disease Event
107,286,107002862,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL without Cardiovascular Disease Event
108,286,108002862,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL without Cardiovascular Disease Event
109,286,109002862,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL without Cardiovascular Disease Event
110,286,110002862,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL without Cardiovascular Disease Event
111,286,111002862,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL without Cardiovascular Disease Event
112,286,112002862,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL without Cardiovascular Disease Event
113,286,113002862,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL without Cardiovascular Disease Event
114,286,114002862,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL without Cardiovascular Disease Event
115,286,115002862,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL without Cardiovascular Disease Event
116,286,116002862,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL without Cardiovascular Disease Event
117,286,117002862,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL without Cardiovascular Disease Event
118,286,118002862,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL without Cardiovascular Disease Event
101,287,101002872,TwoS,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL without Diabetes 2
102,287,102002872,TwoS,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL without Diabetes 2
103,287,103002872,TwoS,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL without Diabetes 2
104,287,104002872,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL without Diabetes 2
105,287,105002872,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL without Diabetes 2
106,287,106002872,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL without Diabetes 2
107,287,107002872,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL without Diabetes 2
108,287,108002872,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL without Diabetes 2
109,287,109002872,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL without Diabetes 2
110,287,110002872,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL without Diabetes 2
111,287,111002872,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL without Diabetes 2
112,287,112002872,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL without Diabetes 2
113,287,113002872,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL without Diabetes 2
114,287,114002872,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL without Diabetes 2
115,287,115002872,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL without Diabetes 2
116,287,116002872,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL without Diabetes 2
117,287,117002872,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL without Diabetes 2
118,287,118002872,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL without Diabetes 2
101,288,101002882,TwoS,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL without Venous thromboembolic (pulmonary embolism and deep vein thrombosis)
102,288,102002882,TwoS,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL without Venous thromboembolic (pulmonary embolism and deep vein thrombosis)
103,288,103002882,TwoS,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL without Venous thromboembolic (pulmonary embolism and deep vein thrombosis)
104,288,104002882,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL without Venous thromboembolic (pulmonary embolism and deep vein thrombosis)
105,288,105002882,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL without Venous thromboembolic (pulmonary embolism and deep vein thrombosis)
106,288,106002882,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL without Venous thromboembolic (pulmonary embolism and deep vein thrombosis)
107,288,107002882,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL without Venous thromboembolic (pulmonary embolism and deep vein thrombosis)
108,288,108002882,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL without Venous thromboembolic (pulmonary embolism and deep vein thrombosis)
109,288,109002882,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL without Venous thromboembolic (pulmonary embolism and deep vein thrombosis)
110,288,110002882,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL without Venous thromboembolic (pulmonary embolism and deep vein thrombosis)
111,288,111002882,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL without Venous thromboembolic (pulmonary embolism and deep vein thrombosis)
112,288,112002882,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL without Venous thromboembolic (pulmonary embolism and deep vein thrombosis)
113,288,113002882,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL without Venous thromboembolic (pulmonary embolism and deep vein thrombosis)
114,288,114002882,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL without Venous thromboembolic (pulmonary embolism and deep vein thrombosis)
115,288,115002882,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL without Venous thromboembolic (pulmonary embolism and deep vein thrombosis)
116,288,116002882,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL without Venous thromboembolic (pulmonary embolism and deep vein thrombosis)
117,288,117002882,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL without Venous thromboembolic (pulmonary embolism and deep vein thrombosis)
118,288,118002882,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL without Venous thromboembolic (pulmonary embolism and deep vein thrombosis)
101,289,101002892,TwoS,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL without Anxiety
102,289,102002892,TwoS,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL without Anxiety
103,289,103002892,TwoS,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL without Anxiety
104,289,104002892,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL without Anxiety
105,289,105002892,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL without Anxiety
106,289,106002892,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL without Anxiety
107,289,107002892,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL without Anxiety
108,289,108002892,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL without Anxiety
109,289,109002892,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL without Anxiety
110,289,110002892,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL without Anxiety
111,289,111002892,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL without Anxiety
