cohortId,targetId,targetName,strataId,strataName,cohortType
104000021,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,2,with Age 60 - 69,TwS
105000021,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,2,with Age 60 - 69,TwS
106000021,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,2,with Age 60 - 69,TwS
107000021,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,2,with Age 60 - 69,TwS
108000021,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,2,with Age 60 - 69,TwS
109000021,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,2,with Age 60 - 69,TwS
110000021,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,2,with Age 60 - 69,TwS
111000021,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,2,with Age 60 - 69,TwS
112000021,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,2,with Age 60 - 69,TwS
113000021,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,2,with Age 60 - 69,TwS
114000021,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,2,with Age 60 - 69,TwS
115000021,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,2,with Age 60 - 69,TwS
116000021,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,2,with Age 60 - 69,TwS
117000021,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,2,with Age 60 - 69,TwS
118000021,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,2,with Age 60 - 69,TwS
101000031,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,3,with Age 70 - 79,TwS
102000031,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,3,with Age 70 - 79,TwS
103000031,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,3,with Age 70 - 79,TwS
104000031,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,3,with Age 70 - 79,TwS
105000031,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,3,with Age 70 - 79,TwS
106000031,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,3,with Age 70 - 79,TwS
107000031,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,3,with Age 70 - 79,TwS
108000031,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,3,with Age 70 - 79,TwS
109000031,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,3,with Age 70 - 79,TwS
110000031,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,3,with Age 70 - 79,TwS
111000031,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,3,with Age 70 - 79,TwS
112000031,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,3,with Age 70 - 79,TwS
113000031,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,3,with Age 70 - 79,TwS
114000031,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,3,with Age 70 - 79,TwS
115000031,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,3,with Age 70 - 79,TwS
116000031,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,3,with Age 70 - 79,TwS
117000031,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,3,with Age 70 - 79,TwS
118000031,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,3,with Age 70 - 79,TwS
101000041,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,4,with Age >= 80,TwS
102000041,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,4,with Age >= 80,TwS
103000041,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,4,with Age >= 80,TwS
104000041,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,4,with Age >= 80,TwS
105000041,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,4,with Age >= 80,TwS
106000041,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,4,with Age >= 80,TwS
107000041,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,4,with Age >= 80,TwS
108000041,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,4,with Age >= 80,TwS
109000041,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,4,with Age >= 80,TwS
110000041,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,4,with Age >= 80,TwS
111000041,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,4,with Age >= 80,TwS
112000041,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,4,with Age >= 80,TwS
113000041,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,4,with Age >= 80,TwS
114000041,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,4,with Age >= 80,TwS
115000041,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,4,with Age >= 80,TwS
116000041,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,4,with Age >= 80,TwS
117000041,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,4,with Age >= 80,TwS
118000041,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,4,with Age >= 80,TwS
101000051,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,5,with Index year = 2016,TwS
102000051,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,5,with Index year = 2016,TwS
103000051,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,5,with Index year = 2016,TwS
104000051,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,5,with Index year = 2016,TwS
105000051,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,5,with Index year = 2016,TwS
106000051,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,5,with Index year = 2016,TwS
107000051,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,5,with Index year = 2016,TwS
108000051,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,5,with Index year = 2016,TwS
109000051,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,5,with Index year = 2016,TwS
110000051,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,5,with Index year = 2016,TwS
111000051,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,5,with Index year = 2016,TwS
112000051,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,5,with Index year = 2016,TwS
113000051,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,5,with Index year = 2016,TwS
114000051,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,5,with Index year = 2016,TwS
115000051,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,5,with Index year = 2016,TwS
116000051,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,5,with Index year = 2016,TwS
117000051,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,5,with Index year = 2016,TwS
118000051,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,5,with Index year = 2016,TwS
101000061,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,6,with Index year = 2017,TwS
102000061,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,6,with Index year = 2017,TwS
103000061,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,6,with Index year = 2017,TwS
104000061,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,6,with Index year = 2017,TwS
105000061,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,6,with Index year = 2017,TwS
106000061,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,6,with Index year = 2017,TwS
107000061,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,6,with Index year = 2017,TwS
108000061,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,6,with Index year = 2017,TwS
109000061,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,6,with Index year = 2017,TwS
110000061,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,6,with Index year = 2017,TwS
111000061,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,6,with Index year = 2017,TwS
112000061,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,6,with Index year = 2017,TwS
113000061,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,6,with Index year = 2017,TwS
114000061,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,6,with Index year = 2017,TwS
115000061,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,6,with Index year = 2017,TwS
116000061,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,6,with Index year = 2017,TwS
117000061,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,6,with Index year = 2017,TwS
118000061,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,6,with Index year = 2017,TwS
101000071,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,7,with Index year = 2018,TwS
102000071,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,7,with Index year = 2018,TwS
103000071,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,7,with Index year = 2018,TwS
104000071,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,7,with Index year = 2018,TwS
105000071,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,7,with Index year = 2018,TwS
106000071,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,7,with Index year = 2018,TwS
107000071,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,7,with Index year = 2018,TwS
108000071,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,7,with Index year = 2018,TwS
109000071,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,7,with Index year = 2018,TwS
110000071,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,7,with Index year = 2018,TwS
111000071,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,7,with Index year = 2018,TwS
112000071,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,7,with Index year = 2018,TwS
113000071,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,7,with Index year = 2018,TwS
114000071,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,7,with Index year = 2018,TwS
115000071,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,7,with Index year = 2018,TwS
116000071,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,7,with Index year = 2018,TwS
117000071,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,7,with Index year = 2018,TwS
118000071,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,7,with Index year = 2018,TwS
101000081,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,8,with Index year = 2019,TwS
102000081,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,8,with Index year = 2019,TwS
103000081,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,8,with Index year = 2019,TwS
104000081,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,8,with Index year = 2019,TwS
105000081,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,8,with Index year = 2019,TwS
106000081,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,8,with Index year = 2019,TwS
107000081,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,8,with Index year = 2019,TwS
108000081,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,8,with Index year = 2019,TwS
109000081,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,8,with Index year = 2019,TwS
110000081,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,8,with Index year = 2019,TwS
111000081,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,8,with Index year = 2019,TwS
112000081,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,8,with Index year = 2019,TwS
113000081,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,8,with Index year = 2019,TwS
114000081,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,8,with Index year = 2019,TwS
115000081,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,8,with Index year = 2019,TwS
116000081,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,8,with Index year = 2019,TwS
117000081,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,8,with Index year = 2019,TwS
118000081,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,8,with Index year = 2019,TwS
101000091,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,9,with Index year = 2020,TwS
102000091,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,9,with Index year = 2020,TwS
103000091,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,9,with Index year = 2020,TwS
104000091,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,9,with Index year = 2020,TwS
105000091,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,9,with Index year = 2020,TwS
106000091,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,9,with Index year = 2020,TwS
107000091,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,9,with Index year = 2020,TwS
108000091,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,9,with Index year = 2020,TwS
109000091,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,9,with Index year = 2020,TwS
110000091,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,9,with Index year = 2020,TwS
111000091,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,9,with Index year = 2020,TwS
112000091,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,9,with Index year = 2020,TwS
113000091,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,9,with Index year = 2020,TwS
114000091,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,9,with Index year = 2020,TwS
115000091,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,9,with Index year = 2020,TwS
116000091,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,9,with Index year = 2020,TwS
117000091,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,9,with Index year = 2020,TwS
118000091,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,9,with Index year = 2020,TwS
101002831,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,283,with Performance Status ECOG=0,TwS
102002831,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,283,with Performance Status ECOG=0,TwS
103002831,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,283,with Performance Status ECOG=0,TwS
104002831,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,283,with Performance Status ECOG=0,TwS
105002831,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,283,with Performance Status ECOG=0,TwS
106002831,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,283,with Performance Status ECOG=0,TwS
107002831,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,283,with Performance Status ECOG=0,TwS
108002831,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,283,with Performance Status ECOG=0,TwS
109002831,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,283,with Performance Status ECOG=0,TwS
110002831,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,283,with Performance Status ECOG=0,TwS
111002831,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,283,with Performance Status ECOG=0,TwS
112002831,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,283,with Performance Status ECOG=0,TwS
113002831,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,283,with Performance Status ECOG=0,TwS
114002831,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,283,with Performance Status ECOG=0,TwS
115002831,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,283,with Performance Status ECOG=0,TwS
116002831,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,283,with Performance Status ECOG=0,TwS
117002831,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,283,with Performance Status ECOG=0,TwS
118002831,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,283,with Performance Status ECOG=0,TwS
101002841,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,284,with Hypertension,TwS
102002841,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,284,with Hypertension,TwS
103002841,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,284,with Hypertension,TwS
104002841,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,284,with Hypertension,TwS
105002841,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,284,with Hypertension,TwS
106002841,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,284,with Hypertension,TwS
107002841,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,284,with Hypertension,TwS
108002841,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,284,with Hypertension,TwS
109002841,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,284,with Hypertension,TwS
110002841,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,284,with Hypertension,TwS
111002841,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,284,with Hypertension,TwS
112002841,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,284,with Hypertension,TwS
113002841,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,284,with Hypertension,TwS
114002841,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,284,with Hypertension,TwS
115002841,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,284,with Hypertension,TwS
116002841,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,284,with Hypertension,TwS
117002841,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,284,with Hypertension,TwS
118002841,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,284,with Hypertension,TwS
101002861,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,286,with Cardiovascular Disease Event,TwS
102002861,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,286,with Cardiovascular Disease Event,TwS
103002861,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,286,with Cardiovascular Disease Event,TwS
104002861,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,286,with Cardiovascular Disease Event,TwS
105002861,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,286,with Cardiovascular Disease Event,TwS
106002861,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,286,with Cardiovascular Disease Event,TwS
107002861,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,286,with Cardiovascular Disease Event,TwS
108002861,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,286,with Cardiovascular Disease Event,TwS
109002861,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,286,with Cardiovascular Disease Event,TwS
110002861,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,286,with Cardiovascular Disease Event,TwS
111002861,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,286,with Cardiovascular Disease Event,TwS
112002861,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,286,with Cardiovascular Disease Event,TwS
113002861,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,286,with Cardiovascular Disease Event,TwS
114002861,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,286,with Cardiovascular Disease Event,TwS
115002861,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,286,with Cardiovascular Disease Event,TwS
116002861,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,286,with Cardiovascular Disease Event,TwS
117002861,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,286,with Cardiovascular Disease Event,TwS
118002861,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,286,with Cardiovascular Disease Event,TwS
101002871,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,287,with Diabetes 2,TwS
102002871,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,287,with Diabetes 2,TwS
103002871,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,287,with Diabetes 2,TwS
104002871,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,287,with Diabetes 2,TwS
105002871,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,287,with Diabetes 2,TwS
106002871,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,287,with Diabetes 2,TwS
107002871,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,287,with Diabetes 2,TwS
108002871,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,287,with Diabetes 2,TwS
109002871,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,287,with Diabetes 2,TwS
110002871,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,287,with Diabetes 2,TwS
111002871,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,287,with Diabetes 2,TwS
112002871,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,287,with Diabetes 2,TwS
113002871,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,287,with Diabetes 2,TwS
114002871,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,287,with Diabetes 2,TwS
115002871,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,287,with Diabetes 2,TwS
116002871,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,287,with Diabetes 2,TwS
117002871,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,287,with Diabetes 2,TwS
118002871,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,287,with Diabetes 2,TwS
101002881,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,288,with Venous thromboembolic (pulmonary embolism and deep vein thrombosis),TwS
102002881,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,288,with Venous thromboembolic (pulmonary embolism and deep vein thrombosis),TwS
103002881,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,288,with Venous thromboembolic (pulmonary embolism and deep vein thrombosis),TwS
